Data,Ultimo,Abertura,Maxima,Minima
03/31/2016,"3,5925","3,6017","3,6341","3,5318"
03/30/2016,"3,5988","3,6384","3,6497","3,5968"
03/29/2016,"3,6379","3,6275","3,6773","3,6234"
03/28/2016,"3,627","3,6871","3,6891","3,6203"
03/25/2016,"3,683","3,6781","3,6848","3,6772"
03/24/2016,"3,6756","3,6855","3,7219","3,6768"
03/23/2016,"3,6841","3,581","3,6869","3,5773"
03/22/2016,"3,5806","3,6181","3,6528","3,5748"
03/21/2016,"3,6165","3,6245","3,6489","3,5991"
03/18/2016,"3,6225","3,6253","3,6755","3,5723"
03/17/2016,"3,6258","3,7423","3,7455","3,6027"
03/16/2016,"3,7414","3,7658","3,8534","3,7309"
03/15/2016,"3,7641","3,6623","3,7805","3,6543"
03/14/2016,"3,6605","3,5828","3,6629","3,577"
03/11/2016,"3,5811","3,6219","3,6689","3,5725"
03/10/2016,"3,62","3,685","3,7094","3,6079"
03/09/2016,"3,6834","3,7558","3,7572","3,6799"
03/08/2016,"3,7541","3,7841","3,8031","3,7326"
03/07/2016,"3,7815","3,7588","3,7974","3,7344"
03/04/2016,"3,7586","3,799","3,801","3,654"
03/03/2016,"3,7976","3,8945","3,8995","3,7763"
03/02/2016,"3,8917","3,9278","3,9418","3,8838"
03/01/2016,"3,926","4,0172","4,0225","3,9258"
02/29/2016,"4,0156","3,9948","4,0236","3,9499"
02/26/2016,"3,9925","3,9559","4,0183","3,9304"
02/25/2016,"3,9545","3,9588","3,967","3,9203"
02/24/2016,"3,9576","3,9584","4,0087","3,9466"
02/23/2016,"3,9554","3,9478","3,9811","3,9382"
02/22/2016,"3,9458","4,0214","4,0242","3,9302"
02/19/2016,"4,0199","4,0274","4,0673","4,0132"
02/18/2016,"4,0269","3,9856","4,0542","3,9705"
02/17/2016,"3,9836","4,0709","4,075","3,9664"
02/16/2016,"4,0708","4,0071","4,0786","3,9873"
02/15/2016,"4,0045","4,0027","4,0063","3,976"
02/12/2016,"4,0012","3,9946","4,0065","3,9658"
02/11/2016,"3,9931","3,9284","4,0158","3,924"
02/10/2016,"3,927","3,8844","3,9495","3,882"
02/09/2016,"3,8841","3,897","3,8996","3,8831"
02/08/2016,"3,8939","3,9037","3,9045","3,8938"
02/05/2016,"3,902","3,8897","3,9292","3,8597"
02/04/2016,"3,8882","3,8957","3,9056","3,8444"
02/03/2016,"3,8939","3,9893","3,9955","3,8942"
02/02/2016,"3,988","3,9627","4,0213","3,9608"
02/01/2016,"3,9614","3,9992","4,0273","3,9489"
01/29/2016,"3,9973","4,0702","4,0963","3,9916"
01/28/2016,"4,0684","4,1095","4,1251","4,0337"
01/27/2016,"4,1062","4,0545","4,1113","4,0285"
01/26/2016,"4,0521","4,0901","4,124","4,0474"
01/25/2016,"4,0888","4,0946","4,0966","4,0894"
01/22/2016,"4,093","4,1576","4,16","4,0922"
01/21/2016,"4,156","4,097","4,1731","4,0965"
01/20/2016,"4,0956","4,0624","4,1306","4,0609"
01/19/2016,"4,0611","4,0555","4,0662","3,9983"
01/18/2016,"4,0542","4,0484","4,0575","4,0157"
01/15/2016,"4,0464","4,0003","4,0662","4,0002"
01/14/2016,"3,9981","4,0163","4,0424","3,9901"
01/13/2016,"4,0143","4,0293","4,0299","3,97"
01/12/2016,"4,0275","4,0537","4,0625","4,0184"
01/11/2016,"4,0522","4,0245","4,0671","4,0014"
01/08/2016,"4,023","4,0453","4,0561","4,0042"
01/07/2016,"4,0433","4,0248","4,074","4,0216"
01/06/2016,"4,0229","4,0071","4,0565","4,0032"
01/05/2016,"4,0062","4,0403","4,0585","3,9876"
01/04/2016,"4,0387","3,9608","4,0706","3,959"
01/01/2016,"3,9593","3,9593","3,9593","3,9593"
12/31/2015,"3,9593","3,9593","3,9593","3,9593"
12/30/2015,"3,9593","3,8658","4,02","3,8538"
12/29/2015,"3,864","3,8585","3,8955","3,8396"
12/28/2015,"3,8571","3,9463","3,965","3,8569"
12/25/2015,"3,9448","3,9531","3,9544","3,9463"
12/24/2015,"3,9515","3,9415","3,953","3,9336"
12/23/2015,"3,9404","3,9898","3,9969","3,9399"
12/22/2015,"3,9884","4,0135","4,0175","3,9715"
12/21/2015,"4,0119","3,9823","4,0419","3,9621"
12/18/2015,"3,9809","3,8796","3,9854","3,8755"
12/17/2015,"3,8781","3,8845","3,9183","3,8585"
12/16/2015,"3,8833","3,8737","3,9668","3,8727"
12/15/2015,"3,8715","3,8774","3,911","3,8498"
12/14/2015,"3,8764","3,873","3,9238","3,8572"
12/11/2015,"3,8715","3,8122","3,8899","3,8051"
12/10/2015,"3,8111","3,7503","3,8155","3,7406"
12/09/2015,"3,7487","3,7964","3,8195","3,7158"
12/08/2015,"3,7947","3,768","3,8214","3,7442"
12/07/2015,"3,7666","3,754","3,779","3,7285"
12/04/2015,"3,7506","3,7595","3,7892","3,7237"
12/03/2015,"3,7581","3,8351","3,8374","3,7332"
12/02/2015,"3,8337","3,858","3,8766","3,8225"
12/01/2015,"3,856","3,8687","3,9039","3,8253"
11/30/2015,"3,8675","3,8461","3,9233","3,8341"
11/27/2015,"3,8449","3,7432","3,8481","3,716"
11/26/2015,"3,7419","3,7425","3,7696","3,7327"
11/25/2015,"3,741","3,7009","3,8069","3,6947"
11/24/2015,"3,6985","3,7331","3,7453","3,6929"
11/23/2015,"3,7315","3,7053","3,7405","3,7046"
11/20/2015,"3,7037","3,7195","3,7675","3,7041"
11/19/2015,"3,7166","3,7667","3,7736","3,7135"
11/18/2015,"3,7653","3,8104","3,8146","3,763"
11/17/2015,"3,809","3,8187","3,8315","3,7862"
11/16/2015,"3,8192","3,8453","3,8614","3,8126"
11/13/2015,"3,8441","3,771","3,8507","3,7623"
11/12/2015,"3,7707","3,7642","3,8267","3,74"
11/11/2015,"3,7624","3,751","3,7875","3,705"
11/10/2015,"3,7507","3,7989","3,8247","3,7338"
11/09/2015,"3,7988","3,7713","3,807","3,7688"
11/06/2015,"3,7698","3,7822","3,8429","3,7514"
11/05/2015,"3,7798","3,8","3,8179","3,7653"
11/04/2015,"3,8001","3,771","3,8158","3,7457"
11/03/2015,"3,7697","3,8506","3,8743","3,7413"
11/02/2015,"3,8492","3,8562","3,8584","3,8504"
10/30/2015,"3,8562","3,8519","3,8909","3,8247"
10/29/2015,"3,8494","3,9085","3,957","3,8457"
10/28/2015,"3,9079","3,8884","3,9381","3,8554"
10/27/2015,"3,8868","3,9056","3,933","3,8862"
10/26/2015,"3,9045","3,8805","3,9241","3,8257"
10/23/2015,"3,8792","3,908","3,9307","3,8657"
10/22/2015,"3,9073","3,9415","3,9642","3,9043"
10/21/2015,"3,9399","3,9066","3,9665","3,9025"
10/20/2015,"3,9058","3,8856","3,9162","3,8462"
10/19/2015,"3,8842","3,9239","3,9302","3,8614"
10/16/2015,"3,9237","3,7988","3,9544","3,794"
10/15/2015,"3,8028","3,8119","3,8766","3,7787"
10/14/2015,"3,8104","3,8939","3,8964","3,8068"
10/13/2015,"3,8922","3,7641","3,9003","3,7554"
10/12/2015,"3,7624","3,7636","3,767","3,7598"
10/09/2015,"3,7651","3,7851","3,7934","3,7232"
10/08/2015,"3,7832","3,8852","3,9095","3,7785"
10/07/2015,"3,8826","3,854","3,8932","3,7878"
10/06/2015,"3,8534","3,9128","3,9429","3,8263"
10/05/2015,"3,9118","3,9336","3,9516","3,8885"
10/02/2015,"3,9316","4,0082","4,0458","3,9283"
10/01/2015,"4,0092","3,951","4,0207","3,9375"
09/30/2015,"3,9478","4,0632","4,0647","3,9225"
09/29/2015,"4,0619","4,1074","4,1542","4,0113"
09/28/2015,"4,1068","3,9761","4,114","3,974"
09/25/2015,"3,9768","3,9368","4,0084","3,8818"
09/24/2015,"3,9363","4,1788","4,2486","3,9364"
09/23/2015,"4,1775","4,0501","4,1797","4,014"
09/22/2015,"4,0487","3,985","4,0676","3,9822"
09/21/2015,"3,9854","3,9439","3,999","3,9311"
09/18/2015,"3,9445","3,899","3,9631","3,8617"
09/17/2015,"3,8976","3,8299","3,9089","3,8278"
09/16/2015,"3,8277","3,8634","3,8684","3,8182"
09/15/2015,"3,863","3,8151","3,884","3,8065"
09/14/2015,"3,8139","3,8735","3,8935","3,8051"
09/11/2015,"3,87","3,8456","3,894","3,8199"
09/10/2015,"3,8491","3,7788","3,9167","3,7753"
09/09/2015,"3,7778","3,8191","3,8228","3,7641"
09/08/2015,"3,8185","3,8389","3,8415","3,7787"
09/07/2015,"3,8372","3,8434","3,8449","3,8376"
09/04/2015,"3,8439","3,7406","3,8621","3,7375"
09/03/2015,"3,7377","3,7603","3,817","3,7334"
09/02/2015,"3,7588","3,7032","3,773","3,6913"
09/01/2015,"3,7016","3,6189","3,7045","3,6187"
08/31/2015,"3,6187","3,582","3,6838","3,5818"
08/28/2015,"3,5808","3,5544","3,6018","3,5438"
08/27/2015,"3,5506","3,5962","3,5992","3,5389"
08/26/2015,"3,5952","3,6176","3,656","3,5876"
08/25/2015,"3,6172","3,5515","3,6177","3,5156"
08/24/2015,"3,5531","3,4998","3,5801","3,4992"
08/21/2015,"3,4993","3,4565","3,5083","3,4518"
08/20/2015,"3,4559","3,4933","3,5226","3,4481"
08/19/2015,"3,4924","3,4669","3,5154","3,4592"
08/18/2015,"3,4678","3,4803","3,5043","3,4548"
08/17/2015,"3,4797","3,4879","3,5059","3,4606"
08/14/2015,"3,4834","3,5196","3,5254","3,4595"
08/13/2015,"3,5181","3,481","3,5289","3,4737"
08/12/2015,"3,4804","3,4746","3,5049","3,4456"
08/11/2015,"3,4744","3,435","3,517","3,4345"
08/10/2015,"3,4341","3,5077","3,5268","3,4343"
08/07/2015,"3,5057","3,5399","3,5686","3,491"
08/06/2015,"3,5347","3,4863","3,5703","3,4845"
08/05/2015,"3,4855","3,4701","3,5002","3,4523"
08/04/2015,"3,4702","3,4505","3,4889","3,4294"
08/03/2015,"3,4511","3,4227","3,4616","3,4206"
07/31/2015,"3,4204","3,3735","3,4319","3,3359"
07/30/2015,"3,3705","3,3279","3,3851","3,3237"
07/29/2015,"3,3298","3,3562","3,3717","3,3126"
07/28/2015,"3,3573","3,3647","3,435","3,3424"
07/27/2015,"3,3635","3,3548","3,382","3,3453"
07/24/2015,"3,3544","3,2862","3,3576","3,285"
07/23/2015,"3,2849","3,2233","3,299","3,2193"
07/22/2015,"3,2228","3,172","3,235","3,171"
07/21/2015,"3,171","3,1986","3,2014","3,1632"
07/20/2015,"3,1977","3,1889","3,2252","3,1874"
07/17/2015,"3,1873","3,1588","3,2036","3,1518"
07/16/2015,"3,158","3,1387","3,162","3,1275"
07/15/2015,"3,1385","3,1403","3,1665","3,1286"
07/14/2015,"3,1389","3,1347","3,1443","3,1128"
07/13/2015,"3,1335","3,16","3,1794","3,1285"
07/10/2015,"3,1583","3,22","3,2274","3,1573"
07/09/2015,"3,2188","3,2367","3,2402","3,213"
07/08/2015,"3,2335","3,1872","3,2434","3,1797"
07/07/2015,"3,1863","3,1378","3,2019","3,1357"
07/06/2015,"3,1387","3,1346","3,1548","3,1299"
07/03/2015,"3,134","3,0979","3,1423","3,0968"
07/02/2015,"3,0952","3,1498","3,1593","3,0929"
07/01/2015,"3,1485","3,1031","3,1502","3,0966"
06/30/2015,"3,102","3,1185","3,1279","3,0857"
06/29/2015,"3,1175","3,1307","3,1524","3,1052"
06/26/2015,"3,1289","3,128","3,1435","3,1177"
06/25/2015,"3,1269","3,0979","3,1332","3,0806"
06/24/2015,"3,0968","3,0759","3,1032","3,0627"
06/23/2015,"3,0748","3,0812","3,1163","3,0746"
06/22/2015,"3,0799","3,0967","3,1031","3,0663"
06/19/2015,"3,0963","3,059","3,1035","3,0538"
06/18/2015,"3,0593","3,0558","3,0643","3,0296"
06/17/2015,"3,0564","3,0883","3,1058","3,0504"
06/16/2015,"3,0874","3,1269","3,141","3,0833"
06/15/2015,"3,1296","3,1192","3,1394","3,092"
06/12/2015,"3,117","3,0902","3,1292","3,0894"
06/11/2015,"3,0893","3,1179","3,1716","3,0887"
06/10/2015,"3,1172","3,0969","3,119","3,0613"
06/09/2015,"3,096","3,1133","3,1203","3,0889"
06/08/2015,"3,1124","3,1433","3,1497","3,1056"
06/05/2015,"3,1433","3,1417","3,1895","3,1073"
06/04/2015,"3,1403","3,1341","3,1477","3,133"
06/03/2015,"3,1336","3,1304","3,1468","3,1023"
06/02/2015,"3,1296","3,1715","3,1769","3,1251"
06/01/2015,"3,1703","3,1795","3,2143","3,1582"
05/29/2015,"3,1788","3,1629","3,1966","3,1403"
05/28/2015,"3,1621","3,141","3,1895","3,1406"
05/27/2015,"3,1394","3,1537","3,1859","3,1384"
05/26/2015,"3,153","3,0974","3,1558","3,0918"
05/25/2015,"3,0957","3,0962","3,1338","3,0896"
05/22/2015,"3,0934","3,0393","3,1006","3,0325"
05/21/2015,"3,0376","3,0028","3,0466","2,9972"
05/20/2015,"3,0017","3,0393","3,0457","2,9977"
05/19/2015,"3,0391","3,0078","3,0449","3,0027"
05/18/2015,"3,0062","2,9966","3,031","2,9936"
05/15/2015,"2,9957","2,9936","3,015","2,9702"
05/14/2015,"2,993","3,0397","3,0423","2,989"
05/13/2015,"3,0389","3,0198","3,0442","2,982"
05/12/2015,"3,0193","3,0597","3,0781","3,0121"
05/11/2015,"3,06","2,9757","3,0628","2,9751"
05/08/2015,"2,972","3,0252","3,0435","2,973"
05/07/2015,"3,0245","3,0331","3,0635","3,0148"
05/06/2015,"3,0321","3,0566","3,076","3,0216"
05/05/2015,"3,0525","3,0864","3,0912","3,0419"
05/04/2015,"3,0855","3,0165","3,0961","3,0121"
05/01/2015,"3,0131","3,0152","3,0175","3,0111"
04/30/2015,"3,014","2,962","3,0207","2,9488"
04/29/2015,"2,9597","2,9366","2,965","2,9137"
04/28/2015,"2,936","2,9174","2,9447","2,8816"
04/27/2015,"2,916","2,9515","2,9606","2,8983"
04/24/2015,"2,9511","2,9707","2,9916","2,9504"
04/23/2015,"2,9697","3,0113","3,0324","2,969"
04/22/2015,"3,0098","3,034","3,0381","2,9965"
04/21/2015,"3,0335","3,033","3,0348","3,0294"
04/20/2015,"3,032","3,0536","3,0586","3,0214"
04/17/2015,"3,0404","3,0224","3,071","3,0044"
04/16/2015,"3,0217","3,0297","3,0418","2,9986"
04/15/2015,"3,0283","3,0641","3,0949","3,0248"
04/14/2015,"3,0623","3,1229","3,1264","3,0556"
04/13/2015,"3,1205","3,0755","3,1289","3,0747"
04/10/2015,"3,0745","3,0591","3,0946","3,0582"
04/09/2015,"3,0585","3,0496","3,0749","3,0227"
04/08/2015,"3,0487","3,1288","3,13","3,0462"
04/07/2015,"3,1275","3,1264","3,1482","3,1096"
04/06/2015,"3,1261","3,121","3,1278","3,0819"
04/03/2015,"3,12","3,1205","3,1213","3,1199"
04/02/2015,"3,1193","3,1661","3,1856","3,1174"
04/01/2015,"3,1647","3,1951","3,1951","3,1318"
03/31/2015,"3,1947","3,2294","3,269","3,1656"
03/30/2015,"3,2292","3,2496","3,2886","3,2074"
03/27/2015,"3,2488","3,1825","3,2499","3,18"
03/26/2015,"3,1822","3,2012","3,2244","3,1721"
03/25/2015,"3,2002","3,1398","3,2043","3,1157"
03/24/2015,"3,1394","3,1323","3,1725","3,0919"
03/23/2015,"3,1319","3,2293","3,2308","3,13"
03/20/2015,"3,2279","3,2921","3,3163","3,2013"
03/19/2015,"3,2915","3,2101","3,307","3,209"
03/18/2015,"3,2084","3,2396","3,2801","3,1893"
03/17/2015,"3,2392","3,2445","3,2838","3,2249"
03/16/2015,"3,2485","3,2487","3,2639","3,2064"
03/13/2015,"3,2479","3,1663","3,2808","3,1659"
03/12/2015,"3,1647","3,1255","3,1719","3,0758"
03/11/2015,"3,1251","3,1031","3,1406","3,0827"
03/10/2015,"3,1016","3,1233","3,1729","3,0889"
03/09/2015,"3,1215","3,0617","3,1331","3,0582"
03/06/2015,"3,0605","3,0035","3,0724","2,9829"
03/05/2015,"3,0024","2,9775","3,0224","2,9774"
03/04/2015,"2,9755","2,9311","3,0005","2,9311"
03/03/2015,"2,9303","2,8965","2,9345","2,891"
03/02/2015,"2,896","2,839","2,8979","2,839"
02/27/2015,"2,838","2,9085","2,9208","2,8386"
02/26/2015,"2,908","2,875","2,9085","2,841"
02/25/2015,"2,8745","2,8327","2,8859","2,8327"
02/24/2015,"2,8325","2,8788","2,8912","2,8261"
02/23/2015,"2,8785","2,868","2,9042","2,8615"
02/20/2015,"2,867","2,8665","2,8856","2,854"
02/19/2015,"2,8663","2,838","2,87","2,838"
02/18/2015,"2,8364","2,8296","2,8494","2,8278"
02/17/2015,"2,829","2,8346","2,8346","2,8292"
02/16/2015,"2,8333","2,8346","2,8346","2,8346"
02/13/2015,"2,8333","2,8208","2,8585","2,8152"
02/12/2015,"2,8205","2,8693","2,8789","2,8156"
02/11/2015,"2,8688","2,8343","2,8827","2,8341"
02/10/2015,"2,8338","2,7698","2,8396","2,7694"
02/09/2015,"2,7685","2,7825","2,7972","2,7645"
02/06/2015,"2,7815","2,7451","2,7847","2,7428"
02/05/2015,"2,7446","2,7418","2,7622","2,7222"
02/04/2015,"2,7416","2,6945","2,7486","2,6923"
02/03/2015,"2,694","2,7271","2,7282","2,6878"
02/02/2015,"2,7261","2,6824","2,729","2,6658"
01/30/2015,"2,6814","2,6035","2,6931","2,6031"
01/29/2015,"2,6027","2,5765","2,6175","2,5761"
01/28/2015,"2,5757","2,5725","2,591","2,566"
01/27/2015,"2,5722","2,5835","2,5987","2,5651"
01/26/2015,"2,5832","2,5797","2,6089","2,5797"
01/23/2015,"2,5785","2,5745","2,5986","2,5705"
01/22/2015,"2,5735","2,6005","2,6007","2,5494"
01/21/2015,"2,6","2,6143","2,6146","2,5856"
01/20/2015,"2,6133","2,6518","2,6525","2,6079"
01/19/2015,"2,6511","2,621","2,6643","2,6187"
01/16/2015,"2,6204","2,6422","2,6438","2,6145"
01/15/2015,"2,641","2,6159","2,645","2,5948"
01/14/2015,"2,6159","2,643","2,6541","2,6035"
01/13/2015,"2,6425","2,6735","2,6828","2,6273"
01/12/2015,"2,6733","2,6301","2,6748","2,6301"
01/09/2015,"2,6299","2,663","2,6743","2,6266"
01/08/2015,"2,662","2,6835","2,7027","2,6612"
01/07/2015,"2,683","2,7009","2,7093","2,6736"
01/06/2015,"2,6996","2,7064","2,7237","2,6916"
01/05/2015,"2,7059","2,6941","2,731","2,6941"
01/02/2015,"2,6931","2,6575","2,7084","2,6575"
01/01/2015,"2,657","2,6575","2,6575","2,6575"
12/31/2014,"2,657","2,6575","2,6575","2,6575"
12/30/2014,"2,657","2,7027","2,7049","2,6409"
12/29/2014,"2,7019","2,6685","2,7129","2,6675"
12/26/2014,"2,6675","2,6957","2,6975","2,6683"
12/25/2014,"2,6952","2,6956","2,6957","2,6956"
12/24/2014,"2,695","2,6946","2,6961","2,6946"
12/23/2014,"2,6937","2,6654","2,7097","2,6521"
12/22/2014,"2,664","2,6598","2,6671","2,6441"
12/19/2014,"2,6593","2,6626","2,67","2,6397"
12/18/2014,"2,6623","2,7154","2,7154","2,6447"
12/17/2014,"2,7145","2,7384","2,7497","2,6664"
12/16/2014,"2,7382","2,6955","2,7607","2,6833"
12/15/2014,"2,6952","2,6546","2,7005","2,6504"
12/12/2014,"2,6541","2,6498","2,678","2,6455"
12/11/2014,"2,6494","2,6163","2,6547","2,6116"
12/10/2014,"2,615","2,593","2,6177","2,5858"
12/09/2014,"2,5928","2,6004","2,6136","2,5846"
12/08/2014,"2,5996","2,5895","2,618","2,5884"
12/05/2014,"2,5892","2,5915","2,6103","2,5729"
12/04/2014,"2,5907","2,5525","2,5927","2,5525"
12/03/2014,"2,5515","2,5682","2,5875","2,549"
12/02/2014,"2,5669","2,56","2,58","2,5563"
12/01/2014,"2,5589","2,5659","2,581","2,5437"
11/28/2014,"2,5651","2,5304","2,5825","2,5304"
11/27/2014,"2,5302","2,5012","2,5332","2,4971"
11/26/2014,"2,5009","2,5304","2,5304","2,4953"
11/25/2014,"2,5296","2,5458","2,5524","2,5175"
11/24/2014,"2,5453","2,5153","2,5528","2,5014"
11/21/2014,"2,5152","2,5731","2,5731","2,5092"
11/20/2014,"2,5718","2,572","2,5731","2,5717"
11/19/2014,"2,5715","2,5825","2,5994","2,5652"
11/18/2014,"2,582","2,6081","2,6081","2,5819"
11/17/2014,"2,6077","2,6018","2,6195","2,5805"
11/14/2014,"2,6005","2,6012","2,6295","2,5924"
11/13/2014,"2,5887","2,5665","2,6093","2,5607"
11/12/2014,"2,5657","2,5575","2,5696","2,5348"
11/11/2014,"2,5565","2,5528","2,5715","2,5528"
11/10/2014,"2,552","2,5588","2,5588","2,531"
11/07/2014,"2,558","2,5697","2,5895","2,5491"
11/06/2014,"2,5692","2,5049","2,5748","2,5039"
11/05/2014,"2,5036","2,497","2,5291","2,497"
11/04/2014,"2,4959","2,4954","2,5332","2,4913"
11/03/2014,"2,4962","2,4784","2,5091","2,4536"
10/31/2014,"2,4779","2,4042","2,4792","2,3979"
10/30/2014,"2,4033","2,4612","2,4612","2,393"
10/29/2014,"2,4609","2,4614","2,4725","2,4242"
10/28/2014,"2,4606","2,5226","2,5226","2,4598"
10/27/2014,"2,5218","2,4739","2,5603","2,4739"
10/24/2014,"2,4733","2,4988","2,5014","2,4475"
10/23/2014,"2,4975","2,4873","2,5188","2,4866"
10/22/2014,"2,486","2,481","2,4932","2,4658"
10/21/2014,"2,4802","2,4652","2,5015","2,4621"
10/20/2014,"2,4646","2,4359","2,4688","2,4359"
10/17/2014,"2,4348","2,473","2,473","2,4228"
10/16/2014,"2,4715","2,458","2,5064","2,4553"
10/15/2014,"2,458","2,3994","2,4633","2,3994"
10/14/2014,"2,3995","2,3938","2,4071","2,3901"
10/13/2014,"2,394","2,4295","2,4295","2,3798"
10/10/2014,"2,4287","2,3989","2,4308","2,3981"
10/09/2014,"2,398","2,3772","2,4054","2,3561"
10/08/2014,"2,3765","2,3955","2,4316","2,3722"
10/07/2014,"2,3956","2,4265","2,4288","2,3854"
10/06/2014,"2,4236","2,4583","2,4583","2,3718"
10/03/2014,"2,458","2,4955","2,5076","2,4559"
10/02/2014,"2,4949","2,4812","2,4983","2,4696"
10/01/2014,"2,4805","2,4444","2,4886","2,4391"
09/30/2014,"2,4449","2,4465","2,4625","2,4427"
09/29/2014,"2,4466","2,42","2,4786","2,42"
09/26/2014,"2,4198","2,4281","2,4437","2,4089"
09/25/2014,"2,4277","2,3832","2,4333","2,3827"
09/24/2014,"2,3828","2,4118","2,4178","2,3807"
09/23/2014,"2,4113","2,3983","2,4145","2,3874"
09/22/2014,"2,3979","2,3677","2,399","2,3629"
09/19/2014,"2,3679","2,3652","2,386","2,3514"
09/18/2014,"2,3641","2,3585","2,377","2,3524"
09/17/2014,"2,3581","2,3325","2,3644","2,3238"
09/16/2014,"2,3317","2,3428","2,3434","2,3161"
09/15/2014,"2,3422","2,3393","2,3508","2,3286"
09/12/2014,"2,339","2,2983","2,347","2,2977"
09/11/2014,"2,2977","2,2903","2,2999","2,2819"
09/10/2014,"2,2883","2,2842","2,3018","2,284"
09/09/2014,"2,286","2,2681","2,2928","2,268"
09/08/2014,"2,2672","2,2438","2,2743","2,2396"
09/05/2014,"2,2403","2,2434","2,2512","2,231"
09/04/2014,"2,2426","2,237","2,247","2,2253"
09/03/2014,"2,2367","2,2429","2,243","2,2259"
09/02/2014,"2,243","2,2462","2,2571","2,2382"
09/01/2014,"2,245","2,2362","2,2478","2,2298"
08/29/2014,"2,2355","2,2398","2,2458","2,2329"
08/28/2014,"2,2405","2,2468","2,2598","2,236"
08/27/2014,"2,2466","2,2615","2,2662","2,2421"
08/26/2014,"2,261","2,2882","2,2893","2,2607"
08/25/2014,"2,2875","2,2778","2,2909","2,2745"
08/22/2014,"2,277","2,2692","2,2843","2,2663"
08/21/2014,"2,268","2,2626","2,2702","2,2515"
08/20/2014,"2,2617","2,2467","2,2642","2,2467"
08/19/2014,"2,2462","2,2579","2,2657","2,2465"
08/18/2014,"2,2575","2,2599","2,2646","2,2503"
08/15/2014,"2,2593","2,266","2,2769","2,2569"
08/14/2014,"2,2661","2,2815","2,2822","2,2642"
08/13/2014,"2,2795","2,2793","2,2882","2,2612"
08/12/2014,"2,2765","2,2755","2,2846","2,2718"
08/11/2014,"2,275","2,2821","2,2836","2,2656"
08/08/2014,"2,2805","2,2962","2,3077","2,2798"
08/07/2014,"2,2949","2,2739","2,2995","2,2699"
08/06/2014,"2,273","2,2815","2,2962","2,2684"
08/05/2014,"2,2815","2,2598","2,287","2,2574"
08/04/2014,"2,258","2,2609","2,2663","2,2474"
08/01/2014,"2,2572","2,2635","2,2849","2,2505"
07/31/2014,"2,2634","2,2469","2,2751","2,2469"
07/30/2014,"2,2452","2,2305","2,2604","2,2303"
07/29/2014,"2,2303","2,2232","2,2327","2,2223"
07/28/2014,"2,222","2,2303","2,2358","2,2219"
07/25/2014,"2,2285","2,2229","2,2332","2,2183"
07/24/2014,"2,222","2,2187","2,2232","2,2123"
07/23/2014,"2,2175","2,2123","2,2234","2,2112"
07/22/2014,"2,2129","2,2215","2,2258","2,2068"
07/21/2014,"2,219","2,2255","2,2309","2,218"
07/18/2014,"2,2245","2,2583","2,2588","2,224"
07/17/2014,"2,2575","2,2238","2,2606","2,2223"
07/16/2014,"2,2236","2,2193","2,2289","2,2128"
07/15/2014,"2,2196","2,2103","2,2273","2,2097"
07/14/2014,"2,2104","2,2209","2,2228","2,21"
07/11/2014,"2,2205","2,2192","2,2271","2,218"
07/10/2014,"2,2191","2,2099","2,2273","2,2099"
07/09/2014,"2,212","2,2123","2,2123","2,2123"
07/08/2014,"2,212","2,2253","2,2286","2,2077"
07/07/2014,"2,2237","2,2133","2,2268","2,2092"
07/04/2014,"2,213","2,2121","2,2171","2,2098"
07/03/2014,"2,2098","2,2255","2,2455","2,2095"
07/02/2014,"2,2245","2,202","2,2267","2,2003"
07/01/2014,"2,2013","2,2146","2,2205","2,1988"
06/30/2014,"2,2137","2,1937","2,2149","2,1937"
06/27/2014,"2,1934","2,1969","2,2075","2,1869"
06/26/2014,"2,1964","2,2078","2,2136","2,1925"
06/25/2014,"2,2076","2,2251","2,2253","2,1996"
06/24/2014,"2,2242","2,218","2,2272","2,2138"
06/23/2014,"2,2175","2,2298","2,2348","2,2159"
06/20/2014,"2,2285","2,2225","2,2428","2,2225"
06/19/2014,"2,222","2,2263","2,2263","2,2225"
06/18/2014,"2,227","2,2618","2,2619","2,2266"
06/17/2014,"2,2617","2,2348","2,2642","2,2303"
06/16/2014,"2,2333","2,2238","2,2387","2,2238"
06/13/2014,"2,2237","2,23","2,2417","2,223"
06/12/2014,"2,2295","2,2329","2,2339","2,2295"
06/11/2014,"2,2325","2,2218","2,2367","2,2216"
06/10/2014,"2,2215","2,2287","2,2352","2,2217"
06/09/2014,"2,227","2,2458","2,2463","2,2228"
06/06/2014,"2,2465","2,262","2,2621","2,2386"
06/05/2014,"2,2616","2,2781","2,2814","2,2589"
06/04/2014,"2,2776","2,28","2,2918","2,2681"
06/03/2014,"2,2795","2,2773","2,2827","2,2563"
06/02/2014,"2,2765","2,2415","2,2778","2,2413"
05/30/2014,"2,2403","2,2248","2,2472","2,2225"
05/29/2014,"2,2245","2,232","2,2358","2,2156"
05/28/2014,"2,2321","2,2382","2,2475","2,2312"
05/27/2014,"2,237","2,2241","2,245","2,2219"
05/26/2014,"2,2236","2,2223","2,2274","2,2162"
05/23/2014,"2,2226","2,2155","2,2266","2,2112"
05/22/2014,"2,2148","2,2075","2,2207","2,1997"
05/21/2014,"2,2065","2,2138","2,2168","2,2047"
05/20/2014,"2,2155","2,2058","2,2211","2,2058"
05/19/2014,"2,2055","2,2155","2,2183","2,2023"
05/16/2014,"2,2138","2,2187","2,2207","2,2068"
