date;price;market_cap;total_volume
07/03/2018;10,727,716,249,205;18,134,265,644,109,200;3,618,749,298,786,020
08/03/2018;999,968,248,604,677;16,905,625,205,766,900;4,896,773,758,150,400
09/03/2018;942,085,488,958,591;15,928,910,513,023,800;40,281,359,439,580,300
10/03/2018;927,633,759,031,006;15,686,228,424,287,400;5,476,476,288,950,570
11/03/2018;889,086,580,399,612;15,035,976,190,783,000;3,260,891,795,801,310
12/03/2018;951,245,611,286,134;16,088,868,865,347,700;38,766,127,219,476,600
13/03/2018;923,270,587,979,953;15,617,722,121,563,000;4,019,736,166,690,960
14/03/2018;921,653,097,626,842;15,592,169,504,249,000;36,289,907,040,064,200
15/03/2018;830,722,338,626,638;14,055,333,504,827,600;40,201,632,531,929,800
16/03/2018;835,936,528,334,063;14,144,965,589,593,500;4,571,407,139,639,840
17/03/2018;852,000,815,917,187;1,441,847,370,782,770;30,708,723,831,616,800
18/03/2018;80,634,097,921,227;13,647,270,273,685,900;2,591,898,944,228,950
19/03/2018;821,784,219,996,114;1,391,027,985,805,770;433,064,234,754,297
20/03/2018;864,052,143,024,258;14,627,452,324,043,300;42,764,090,997,044,700
21/03/2018;892,682,049,620,007;1,511,353,112,404,020;3,554,700,592,279,640
22/03/2018;897,031,790,627,893;15,188,844,578,624,900;30,811,520,460,236,800
23/03/2018;873,638,576,909,829;1,479,430,486,621,310;29,316,766,595,938,500
24/03/2018;882,459,283,177,853;14,945,131,866,561,400;2,877,067,842,098,420
25/03/2018;862,115,079,225,785;1,460,226,813,027,950;24,443,713,842,694,900
26/03/2018;847,863,819,558,905;14,362,389,171,418,000;20,660,205,453,926,000
27/03/2018;818,619,606,281,355;1,386,848,033,589,430;297,202,416,297,679
28/03/2018;783,676,304,425,289;13,277,984,361,138,500;2,653,185,409,403,980
29/03/2018;793,077,954,092,755;13,438,655,968,190,600;20,337,303,167,590,500
30/03/2018;712,689,519,256,736;12,077,797,479,976,300;36,802,392,163,167,800
31/03/2018;689,726,857,786,945;11,690,085,330,324,500;4,264,255,594,746,100
01/04/2018;697,527,531,402,076;1,182,340,554,465,430;25,650,523,402,323,800
02/04/2018;683,657,232,729,678;11,589,690,350,305,800;26,496,471,521,697,700
03/04/2018;708,041,723,231,299;12,004,422,592,352,700;22,533,639,121,674,600
04/04/2018;746,435,609,406,668;12,656,888,385,460,700;27,620,805,026,107,800
05/04/2018;684,531,597,826,858;1,160,847,508,213,720;2,544,238,382,121,460
06/04/2018;685,542,230,460,675;11,626,984,752,726,400;25,689,723,457,027,000
07/04/2018;662,875,445,585,626;11,243,676,736,137,200;18,404,650,055,711,500
08/04/2018;688,447,723,505,995;11,678,955,921,279,900;18,564,184,055,749,600
09/04/2018;69,848,089,659,738;11,850,584,049,872,800;14,135,937,871,878,200
10/04/2018;67,784,915,700,774;11,501,778,388,565,100;24,376,326,342,860,500
11/04/2018;682,931,650,379,539;11,588,598,882,125,300;1,550,558,592,492,430
12/04/2018;692,510,199,547,663;1,175,336,967,049,780;15,869,922,583,407,900
13/04/2018;783,639,699,399,927;1,330,153,943,959,930;49,803,428,800,008,100
14/04/2018;784,575,284,010,594;13,318,989,250,128,000;39,102,975,351,571,000
15/04/2018;789,771,993,085,806;13,408,650,177,111,600;22,946,939,152,394,700
16/04/2018;825,806,708,369,755;14,022,053,391,944,400;23,506,907,108,285,300
17/04/2018;803,099,926,195,254;1,363,793,134,387,640;27,541,421,661,939,500
18/04/2018;787,363,551,010,255;13,372,287,289,026,500;2,491,337,660,023,410
19/04/2018;809,741,823,310,301;1,375,395,071,401,940;23,269,686,462,908,100
20/04/2018;827,746,063,916,253;14,061,656,598,504,000;2,422,027,692,486,580
21/04/2018;849,945,000,871,487;14,440,193,288,896,100;2,961,030,105,150,340
22/04/2018;887,842,826,029,723;1,508,587,016,276,660;32,148,079,634,541,300
23/04/2018;876,901,199,947,348;14,901,708,231,425,200;25,033,407,496,093,000
24/04/2018;888,139,170,434,545;1,509,439,147,459,950;2,205,498,227,200,400
25/04/2018;971,648,975,733,072;165,155,791,737,985;4,398,198,651,199,840
26/04/2018;88,252,025,000,693;15,002,005,855,880,300;5,523,433,548,358,500
27/04/2018;922,186,802,618,436;15,677,901,405,527,000;38,476,000,295,564,900
28/04/2018;894,038,112,200,719;1,520,090,535,364,550;2,839,339,948,818,210
29/04/2018;924,965,952,508,923;15,728,270,900,946,000;30,065,081,478,120,900
30/04/2018;932,562,885,104,679;1,585,928,099,445,080;28,275,547,544,722,800
01/05/2018;919,818,950,997,327;156,443,377,473,375;25,087,044,210,187,700
02/05/2018;90,243,875,117,766;1,535,044,886,485,940;266,107,147,328,962
03/05/2018;912,265,301,383,019;15,519,262,994,618,700;21,795,587,864,918,000
04/05/2018;955,113,518,381,566;16,249,883,062,022,900;12,281,253,779,488,500
05/05/2018;963,453,822,597,227;1,639,357,625,936,640;26,959,993,835,138,500
06/05/2018;976,624,448,548,887;R$ 166.195.961.946,18;2,617,990,803,561,570
07/05/2018;958,387,174,550,137;163,109,111,220,656;26,264,175,570,669,200
08/05/2018;930,826,502,572,185;15,843,551,358,956,000;2,767,085,706,197,560
09/05/2018;914,951,783,314,723;1,557,498,357,504,750;24,552,005,217,337,300
10/05/2018;924,896,039,558,449;15,746,088,703,423,200;23,638,412,154,382
11/05/2018;896,994,037,574,258;1,527,284,837,956,560;2,359,598,426,330,250
12/05/2018;84,055,605,632,418;14,313,187,738,873,400;37,260,753,553,037,000
13/05/2018;848,058,037,612,559;14,442,692,974,649,600;29,959,551,369,111,600
14/05/2018;86,839,862,031,429;14,790,673,851,020,500;22,833,208,395,720,000
15/05/2018;869,697,400,387,283;1,481,427,332,115,190;3,143,239,503,891,280
16/05/2018;847,334,864,905,366;14,434,879,007,953,400;25,862,414,898,424,900
17/05/2018;83,431,252,216,955;14,214,922,475,409,700;27,729,061,423,921,000
18/05/2018;805,605,319,237,475;13,727,141,644,543,700;21,736,537,171,690,400
19/05/2018;820,282,540,955,214;13,978,711,215,634,100;21,279,127,753,863,100
20/05/2018;818,062,700,991,409;13,942,447,128,671,800;16,723,519,027,302,600
21/05/2018;844,326,024,591,542;143,916,527,618,282;16,608,686,814,973,800
22/05/2018;835,499,633,591,748;14,242,783,141,329,300;17,116,979,122,659,800
23/05/2018;80,092,995,067,828;13,655,034,705,865,200;1,895,031,387,309,460
24/05/2018;755,631,604,292,077;12,884,283,552,363,400;27,771,848,927,350,800
25/05/2018;756,343,546,544,346;12,897,775,230,511,400;2,602,938,656,909,340
26/05/2018;747,202,260,174,872;12,743,506,153,596,500;1,959,178,260,217,820
27/05/2018;732,887,167,436,352;12,500,846,887,428,600;12,894,882,374,471,500
28/05/2018;732,664,394,017,867;12,498,576,847,380,300;124,722,703,527,444
29/05/2018;711,106,892,466,996;1,213,222,100,333,440;17,706,923,284,028,200
30/05/2018;74,512,308,372,653;12,713,820,582,177,600;22,242,516,841,663,900
31/05/2018;73,808,515,577,098;12,595,386,278,973,900;1,772,428,207,794,570
01/06/2018;746,016,694,986,577;1,273,226,693,333,590;17,148,629,850,808,500
02/06/2018;748,707,630,453,815;12,779,755,681,780,000;16,379,537,428,095,600
03/06/2018;756,751,293,761,927;12,918,501,335,809,800;15,312,300,538,451,500
04/06/2018;763,987,944,568,278;13,043,613,544,866,700;14,327,753,938,161,400
05/06/2018;746,365,499,554,503;12,744,442,430,066,400;16,434,889,253,602,900
06/06/2018;756,901,133,988,542;12,925,998,038,217,600;17,540,135,498,288,000
07/06/2018;760,557,848,860,797;12,989,842,822,634,800;15,627,059,923,836,400
08/06/2018;761,377,739,337,755;13,005,207,372,289,000;1,459,894,514,226,800
09/06/2018;756,116,610,052,452;12,916,711,317,094,800;13,620,451,024,224,600
10/06/2018;741,500,137,858,946;12,668,353,378,287,200;11,022,627,992,103,900
11/06/2018;676,749,948,454,925;11,563,186,481,782,800;27,884,975,007,839,500
12/06/2018;688,013,364,875,604;11,756,806,779,662,500;1,973,448,735,786,410
13/06/2018;658,182,807,522,796;11,248,286,260,477,500;20,607,640,629,813,200
14/06/2018;633,409,890,642,618;10,826,020,157,401,900;25,711,128,684,509,000
15/06/2018;664,472,067,973,844;11,358,244,326,584,200;23,541,791,494,928,300
16/06/2018;640,680,704,950,998;1,095,277,300,850,740;17,407,526,416,341,200
17/06/2018;647,881,592,433,021;1,107,722,031,478,280;13,066,492,755,030,000
18/06/2018;641,885,000,188,746;10,975,960,702,102,400;11,207,858,331,800,600
19/06/2018;667,753,340,291,194;11,419,650,524,323,800;17,503,673,712,555,800
20/06/2018;670,868,182,027,534;11,474,218,773,430,600;16,494,499,152,393,800
21/06/2018;671,437,546,123,014;11,485,249,430,580,400;1,626,421,446,364,750
22/06/2018;6,690,832,151,608;11,446,391,284,604,500;14,001,783,955,280,400
23/06/2018;608,857,944,239,075;10,417,239,775,509,800;29,324,112,402,020,900
24/06/2018;616,943,726,386,169;1,055,683,257,405,690;16,356,925,828,272,300
25/06/2018;615,970,719,379,414;10,541,507,301,707,500;2,452,039,491,998,070
26/06/2018;624,184,871,170,546;10,683,274,861,981,400;4,326,984,848,152,790
27/06/2018;606,987,260,616,628;10,390,058,909,560,500;32,480,181,595,091,800
28/06/2018;611,703,640,962,264;10,471,716,092,303,600;2,057,221,707,976,680
29/06/2018;587,998,897,440,643;10,067,077,379,178,200;19,283,207,090,794,400
30/06/2018;618,225,674,792,295;1,058,573,912,869,160;23,416,188,602,006,900
01/07/2018;636,649,946,751,097;10,902,343,845,636,400;2,086,842,501,722,630
02/07/2018;631,287,724,313,135;10,811,670,299,483,300;26,017,858,218,298,500
03/07/2018;65,955,473,128,085;11,296,968,859,456,300;33,925,219,181,209,300
04/07/2018;649,760,735,494,217;11,130,157,738,740,100;30,137,867,186,534,000
05/07/2018;65,627,217,371,211;11,242,786,957,976,000;31,119,693,660,956,300
06/07/2018;653,774,087,162,192;11,201,102,936,286,700;3,315,114,737,710,060
07/07/2018;660,329,470,396,542;11,314,753,399,198,300;4,742,128,037,640,000
08/07/2018;675,983,608,914,527;11,584,271,619,410,600;6,047,929,422,833,750
09/07/2018;670,063,547,905,209;11,484,168,892,781,200;5,015,170,529,876,130
10/07/2018;6,648,256,795,903,320;11,395,519,021,494,200;5,246,420,831,047,280
11/07/2018;6,303,380,664,729,320;10,805,546,351,665,700;435,842,710,761,466
12/07/2018;6,373,234,804,689,930;10,926,369,347,682,400;3,969,169,303,744,410
13/07/2018;62,305,901,971,047,800;10,682,938,799,004,800;3,534,743,492,203,710
14/07/2018;6,248,397,313,033,790;1,071,457,175,854,770;3,951,261,052,820,780
15/07/2018;624,613,741,162,634;1,071,172,715,737,230;3,709,146,622,835,980
16/07/2018;6,349,695,836,710,770;10,890,395,078,021,800;2,857,367,439,538,570
17/07/2018;67,416,919,602,852,600;1,156,372,084,333,910;45,593,634,791,402,800
18/07/2018;7,303,373,059,795,850;12,528,589,573,859,400;6,194,130,741,142,910
19/07/2018;7,334,771,372,076,190;12,584,037,664,727,100;48,430,253,045,135,500
20/07/2018;7,442,800,738,748,320;12,770,980,469,966,200;4,107,857,510,670,370
21/07/2018;7,331,871,523,239,400;12,582,059,753,921,800;3,727,831,730,875,350
22/07/2018;7,379,137,271,821,940;12,664,434,749,885,900;2,892,881,147,245,290
23/07/2018;73,958,664,054,401;12,694,828,663,317,400;5,717,881,945,865,350
24/07/2018;770,499,567,890,457;13,227,040,490,545,900;620,210,179,769,894
25/07/2018;842,237,392,335,148;14,460,236,504,307,200;5,592,076,817,676,120
26/07/2018;8,144,553,482,041,870;1,398,504,291,886,190;4,086,880,124,497,760
27/07/2018;7,929,079,243,602,930;13,616,656,945,330,600;3,429,994,449,907,070
28/07/2018;8,145,333,168,120,660;13,989,741,670,644,500;36,249,134,979,544,900
29/07/2018;819,213,570,223,742;14,071,620,845,956,800;36,591,154,506,126,000
30/07/2018;8,197,593,575,814,200;14,082,737,816,939,200;2,598,593,361,850,840
31/07/2018;8,185,921,138,302,320;14,064,077,212,399,800;34,978,133,846,209,600
01/08/2018;7,738,249,304,586,210;13,296,352,881,620,700;4,675,498,855,415,100
02/08/2018;7,612,300,753,683,110;13,081,348,334,175,700;11,591,125,727,422,700
03/08/2018;7,540,633,150,617,140;1,295,963,375,797,660;6,834,800,615,470,850
04/08/2018;741,166,638,248,389;12,739,524,232,366,400;558,083,571,827,458
05/08/2018;7,009,012,011,793,910;12,048,990,689,928,900;5,952,900,997,745,490
06/08/2018;703,660,933,127,318;12,097,796,141,931,300;5,989,412,029,067,530
07/08/2018;6,926,116,778,774,000;1,190,897,297,292,730;6,927,841,831,688,430
08/08/2018;671,173,242,235,858;11,541,662,866,798,300;6,729,676,123,905,340
09/08/2018;6,259,527,709,667,590;10,765,260,945,640,500;6,834,119,514,685,920
10/08/2018;6,531,249,786,737,050;11,233,782,289,436,600;5,843,796,067,332,060
11/08/2018;6,166,590,417,501,740;10,607,914,984,379,300;6,731,245,061,318,040
12/08/2018;6,205,218,479,944,850;10,675,698,014,852,300;5,708,911,347,302,440
13/08/2018;6,318,407,221,774,420;10,871,632,804,072,300;5,507,023,282,246,050
14/08/2018;628,399,625,058,153;10,813,586,838,749,300;5,381,627,198,227,130
15/08/2018;62,122,260,400,556,100;10,691,178,892,675,300;7,179,484,727,419,350
16/08/2018;626,776,870,877,378;10,778,881,769,953,100;6,619,548,180,387,300
17/08/2018;6,309,385,226,218,990;10,857,882,354,900,000;5,982,589,406,965
18/08/2018;6,566,715,163,377,380;11,301,860,546,547,100;6,206,194,158,951,430
19/08/2018;63,820,605,914,076,000;10,988,985,153,117,200;5,616,965,845,869,800
20/08/2018;6,475,494,019,667,370;1,114,909,706,563,320;5,160,365,103,111,900
21/08/2018;62,428,824,384,007,900;10,751,164,384,085,800;5,578,292,470,702,200
22/08/2018;6,467,271,730,309,670;11,139,968,988,115,700;5,658,517,103,312,640
23/08/2018;63,366,563,271,087,000;10,914,907,672,034,000;6,759,411,527,692,140
24/08/2018;6,521,065,718,268,500;11,232,743,942,877,100;6,096,332,849,286,630
25/08/2018;6,684,379,144,206,670;11,517,752,717,181,300;6,913,767,387,863,610
26/08/2018;6,736,036,057,516,450;1,160,733,970,120,420;5,280,060,347,564,500
27/08/2018;67,282,880,026,290,000;11,540,655,289,099,000;521,504,589,916,829
28/08/2018;6,911,096,028,949,570;1,185,460,097,359,240;5,444,349,729,346,100
29/08/2018;70,759,834,051,051;12,199,230,693,818,800;6,246,602,891,545,190
30/08/2018;7,046,748,947,280,630;12,147,963,929,729,600;5,976,493,148,705,720
31/08/2018;702,414,510,718,162;12,110,323,778,570,200;6,587,864,491,268,960
01/09/2018;7,027,631,279,401,850;12,118,631,678,730,200;5,959,884,320,762,270
02/09/2018;7,211,270,767,868,820;12,438,065,538,609,400;6,257,915,213,839,810
03/09/2018;7,305,272,801,003,750;12,599,436,136,872,500;6,640,164,154,549,970
04/09/2018;7,260,897,516,647,860;12,520,092,380,539,000;4,511,643,009,568,310
05/09/2018;7,359,462,992,923,020;126,949,626,755,787;5,344,233,220,454,340
06/09/2018;6,764,926,773,778,220;11,660,209,387,615,200;7,036,065,651,078,330
07/09/2018;64,982,796,126,096,500;11,203,486,319,116,600;6,558,109,770,577,360
08/09/2018;639,781,887,024,023;11,039,611,850,689,400;4,422,971,841,981,780
09/09/2018;618,119,445,075,213;10,666,855,555,351,400;3,851,077,568,004,000
10/09/2018;6,260,764,806,062,470;10,821,906,191,852,200;4,174,629,547,594,030
11/09/2018;6,308,135,474,616,620;10,884,623,138,541,800;4,504,626,593,565,220
12/09/2018;6,278,917,069,628,550;10,844,918,146,489,500;50,015,290,250,324,700
13/09/2018;6,330,574,238,022,660;10,929,858,201,421,700;5,026,516,732,831,180
14/09/2018;6,486,461,630,393,610;11,212,446,166,113,200;4,987,196,751,843,100
15/09/2018;650,001,225,461,663;11,233,435,629,805,200;53,505,965,221,363
16/09/2018;6,530,221,146,234,660;11,279,608,561,454,700;4,295,951,323,506,030
17/09/2018;6,506,248,493,217,290;11,237,356,220,664,600;47,154,074,072,624,000
18/09/2018;6,250,121,727,322,720;10,796,019,064,644,800;4,600,931,272,400,560
19/09/2018;6,347,069,255,451,600;10,962,967,348,458,700;4,472,798,160,224,320
20/09/2018;6,383,753,841,158,380;11,029,203,212,489,300;5,380,977,505,120,010
21/09/2018;6,491,885,242,276,880;11,217,296,050,704,000;5,059,042,419,562,750
22/09/2018;67,538,344,721,403,200;11,671,082,319,141,100;5,931,455,399,756,280
23/09/2018;6,747,032,172,960,020;11,660,756,877,397,100;5,159,534,298,571,350
24/09/2018;6,711,029,451,815,930;11,600,186,005,571,200;4,322,794,079,140,570
25/09/2018;6,596,187,313,045,570;11,402,465,085,004,700;4,626,497,701,607,770
26/09/2018;6,441,311,544,542,550;11,136,085,296,635,100;4,580,781,824,213,020
27/09/2018;6,462,795,635,292,230;11,176,080,118,065,900;3,788,299,697,410,910
28/09/2018;6,704,704,245,729,720;11,590,589,038,287,700;4,690,261,094,515,130
29/09/2018;6,634,765,964,572,900;1,147,685,516,910,010;31,403,207,122,600,900
30/09/2018;6,606,073,795,422,070;11,426,555,257,372,300;22,942,910,644,914,500
01/10/2018;6,626,037,956,098,480;11,461,756,400,779,600;1,908,960,742,721,650
02/10/2018;6,598,841,259,755,170;11,422,525,147,051,200;18,937,608,729,018,400
03/10/2018;652,460,769,791,521;1,128,147,090,794,460;20,359,035,011,612,600
04/10/2018;6,499,262,379,115,210;11,254,503,663,082,400;22,479,696,111,974,200
05/10/2018;6,578,701,809,284,840;11,384,615,842,954,800;20,594,046,651,894,400
06/10/2018;6,621,189,363,919,910;11,456,781,441,076,200;18,409,111,295,584,100
07/10/2018;6,589,124,681,678,880;11,402,132,940,235,200;146,440,436,551,708
08/10/2018;6,584,832,153,052,510;11,396,267,982,478,100;1,499,424,737,458,560
09/10/2018;6,653,089,450,830,420;11,516,764,722,233,800;20,816,264,374,631,600
10/10/2018;6,633,745,729,917,170;11,483,778,950,501,400;17,413,984,669,025,800
11/10/2018;6,582,455,082,387,100;11,398,701,710,236,500;20,704,079,017,011,000
12/10/2018;6,234,367,641,454,440;10,815,576,183,083,000;3,581,191,342,767,330
13/10/2018;6,285,592,982,799,840;10,884,528,549,656,700;2,295,615,181,287,230
14/10/2018;6,314,883,384,422,570;10,937,267,314,174,000;18,518,794,648,516,300
15/10/2018;6,328,554,760,034,420;10,962,431,697,341,100;18,471,137,237,353,700
16/10/2018;665,987,550,840,943;11,523,657,330,955,200;6,217,858,944,018,420
17/10/2018;6,635,125,667,516,830;1,149,609,685,175,370;27,465,461,512,501,100
18/10/2018;6,635,741,832,487,940;11,495,332,163,349,200;2,820,354,466,330,300
19/10/2018;6,517,511,087,710,530;11,297,069,885,137,400;26,255,989,305,728,400
20/10/2018;6,483,827,769,471,790;11,239,494,500,492,600;2,652,532,021,929,970
21/10/2018;6,532,678,750,383,800;11,321,407,842,496,100;2,387,105,749,143,390
22/10/2018;6,529,670,021,370,840;11,320,810,853,870,400;21,279,871,525,866,500
23/10/2018;6,512,589,059,298,920;11,290,590,400,705,700;2,655,159,954,716,820
24/10/2018;6,472,799,660,641,590;11,222,788,346,322,000;2,784,381,146,568,880
25/10/2018;6,481,443,589,558,080;11,236,306,496,416,600;2,607,022,301,561,280
26/10/2018;6,458,191,521,836,800;11,201,005,684,521,800;2,618,534,041,346,830
27/10/2018;6,468,826,424,965,610;11,220,080,107,902,800;26,980,169,308,820,000
28/10/2018;6,457,058,635,186,670;11,199,832,669,192,000;23,832,958,905,582,400
29/10/2018;6,481,323,141,667,600;11,242,200,813,401,000;2,065,446,088,788,400
30/10/2018;62,926,479,239,344;1,091,671,790,523,810;3,631,795,693,013,340
31/10/2018;6,331,781,807,909,800;10,989,057,560,810,500;19,622,096,139,889,900
01/11/2018;6,366,720,109,554,250;11,048,741,890,324,400;2,042,670,545,032,480
02/11/2018;6,379,972,972,168,420;11,089,656,365,492,100;2,922,702,484,006,440
03/11/2018;64,254,415,830,402,000;1,115,289,290,525,200;2,675,454,291,399,580
04/11/2018;63,881,897,883,073,700;110,888,814,023,684;25,824,468,866,230,700
05/11/2018;6,351,061,941,056,280;1,102,415,362,161,870;31,982,979,317,470,800
06/11/2018;6,415,443,408,541,090;11,138,300,382,606,700;32,135,719,910,860,000
07/11/2018;6,474,847,290,336,680;11,234,750,091,042,600;34,088,769,438,566,700
08/11/2018;6,574,801,180,290,010;11,394,358,281,814,300;3,120,683,820,785,000
09/11/2018;6,490,454,730,761,750;11,272,329,465,802,600;24,024,846,114,646,800
10/11/2018;641,378,203,857,173;11,144,070,212,779,500;27,070,570,004,786,200
11/11/2018;6,429,898,792,074,210;11,130,811,060,300,900;16,723,321,076,089,700
12/11/2018;64,342,845,969,255,400;11,177,325,208,690,700;29,436,788,935,684,200
13/11/2018;6,411,353,436,205,140;11,138,588,580,171,500;2,651,674,690,982,870
